# _tick,_time,plr_track_level,track_level,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,agent_plr_passable_mass,agent_plr_max_score,agent_plr_weighted_num_edits,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_action_complexity,adversary_action_complexity,solved_rate:Cantilever-Adversarial-Mode1-v0,test_returns:Cantilever-Adversarial-Mode1-v0,reward_metric:Cantilever-Adversarial-Mode1-v0,node_Id:Cantilever-Adversarial-Mode1-v0,solved_rate:Cantilever-Adversarial-Mode2-v0,test_returns:Cantilever-Adversarial-Mode2-v0,reward_metric:Cantilever-Adversarial-Mode2-v0,node_Id:Cantilever-Adversarial-Mode2-v0,solved_rate:Cantilever-Adversarial-Mode3-v0,test_returns:Cantilever-Adversarial-Mode3-v0,reward_metric:Cantilever-Adversarial-Mode3-v0,node_Id:Cantilever-Adversarial-Mode3-v0,solved_rate:Cantilever-Adversarial-Mode4-v0,test_returns:Cantilever-Adversarial-Mode4-v0,reward_metric:Cantilever-Adversarial-Mode4-v0,node_Id:Cantilever-Adversarial-Mode4-v0,solved_rate:Cantilever-Adversarial-Mode5-v0,test_returns:Cantilever-Adversarial-Mode5-v0,reward_metric:Cantilever-Adversarial-Mode5-v0,node_Id:Cantilever-Adversarial-Mode5-v0,solved_rate:Cantilever-Adversarial-Mode12-v0,test_returns:Cantilever-Adversarial-Mode12-v0,reward_metric:Cantilever-Adversarial-Mode12-v0,node_Id:Cantilever-Adversarial-Mode12-v0,solved_rate:Cantilever-Adversarial-Mode23-v0,test_returns:Cantilever-Adversarial-Mode23-v0,reward_metric:Cantilever-Adversarial-Mode23-v0,node_Id:Cantilever-Adversarial-Mode23-v0,solved_rate:Cantilever-Adversarial-Mode34-v0,test_returns:Cantilever-Adversarial-Mode34-v0,reward_metric:Cantilever-Adversarial-Mode34-v0,node_Id:Cantilever-Adversarial-Mode34-v0,solved_rate:Cantilever-Adversarial-Mode45-v0,test_returns:Cantilever-Adversarial-Mode45-v0,reward_metric:Cantilever-Adversarial-Mode45-v0,node_Id:Cantilever-Adversarial-Mode45-v0,solved_rate:Cantilever-Adversarial-Mode123-v0,test_returns:Cantilever-Adversarial-Mode123-v0,reward_metric:Cantilever-Adversarial-Mode123-v0,node_Id:Cantilever-Adversarial-Mode123-v0,solved_rate:Cantilever-Adversarial-Mode234-v0,test_returns:Cantilever-Adversarial-Mode234-v0,reward_metric:Cantilever-Adversarial-Mode234-v0,node_Id:Cantilever-Adversarial-Mode234-v0,solved_rate:Cantilever-Adversarial-Mode345-v0,test_returns:Cantilever-Adversarial-Mode345-v0,reward_metric:Cantilever-Adversarial-Mode345-v0,node_Id:Cantilever-Adversarial-Mode345-v0,solved_rate:Cantilever-Adversarial-Mode1234-v0,test_returns:Cantilever-Adversarial-Mode1234-v0,reward_metric:Cantilever-Adversarial-Mode1234-v0,node_Id:Cantilever-Adversarial-Mode1234-v0,solved_rate:Cantilever-Adversarial-Mode2345-v0,test_returns:Cantilever-Adversarial-Mode2345-v0,reward_metric:Cantilever-Adversarial-Mode2345-v0,node_Id:Cantilever-Adversarial-Mode2345-v0,solved_rate:Cantilever-Adversarial-Mode12345-v0,test_returns:Cantilever-Adversarial-Mode12345-v0,reward_metric:Cantilever-Adversarial-Mode12345-v0,node_Id:Cantilever-Adversarial-Mode12345-v0,sps
722,1754526360.9735465,,5.9375,0.0,0.0,0.0,0.0,0.9999999999999999,136.37685775756836,0.0,25702400,100400,15152,2664,9.173997071385394,0.5474242687225341,4.703179001808166e-09,1.911915397644043,0,0.0,0.0,0.0,,,56.708333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.08049214433197
723,1754526403.4280457,,4.5,0.0,0.0,0.0,0.0,0.9999999999999999,139.909565448761,0.0,25726976,100496,15216,2665,7.255129018437799,0.21453429460525514,1.1548399925231934e-08,2.1194505214691164,0,0.0,0.0,0.0,,,58.270833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.4157390245235
724,1754526458.9806967,,4.875,0.0,0.0,0.0,0.0,1.0,134.80894565582275,0.0,25759744,100624,15248,2668,8.607010134353041,0.29695905447006227,2.8870999813079835e-09,2.0291998386383057,0,0.0,0.0,0.0,,,57.145833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.69169433622244
725,1754526514.263009,3.5,,0.0,0.0,0.0,0.0,0.9999999999999999,131.17583990097046,0.0,25792512,100752,15280,2671,15.144151658910072,0.8135178089141846,4.4746638741344215e-05,1.8923210144042968,0,0.0,0.0,0.0,,,56.791666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.46036726355146
726,1754526574.860607,3.75,,0.0,0.0,0.0,0.0,0.9999999999999998,143.21407079696655,0.0,25829376,100896,15296,2675,12.982084154945909,1.1843687295913696,-0.0003327785991132259,1.8243563652038575,0,0.0,0.0,0.0,,,56.6875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.97687986968947
727,1754526625.2055092,,4.375,0.0,0.0,0.0,0.0,0.9999999999999999,128.05607318878174,0.0,25858048,101008,15344,2677,8.731124895371005,0.2423349976539612,-1.364387571811676e-08,2.100930023193359,0,0.0,0.0,0.0,,,58.645833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.7478539487942
728,1754526687.8798475,,5.125,0.0,0.0,0.0,0.0,0.9999999999999997,137.53973245620728,0.0,25894912,101152,15360,2681,8.28061933554658,0.27280348539352417,1.257285475730896e-09,2.0235714435577394,0,0.0,0.0,0.0,,,57.583333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.78727833016484
729,1754526742.4926283,2.25,,0.0,0.0,0.0,0.0,1.0,127.48740911483765,0.0,25927680,101280,15392,2684,12.446619037883874,0.8760600328445435,-0.00028457408770918844,1.919127631187439,0,0.0,0.0,0.0,,,57.3125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.02229212708727
730,1754526785.105708,,3.375,0.0,0.0,0.0,0.0,1.0,127.78236865997314,0.0,25952256,101376,15456,2685,5.571625901194727,0.1869269460439682,-9.313225746154786e-11,2.184976577758789,0,0.0,0.0,0.0,,,58.645833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.495353921994
731,1754526853.8455968,3.25,,0.0,0.0,0.0,0.0,1.0,138.47393989562988,0.0,25993216,101536,15456,2690,14.56288408360238,1.021970009803772,-0.0001027693971991539,1.8267163276672362,0,0.0,0.0,0.0,,,56.229166666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.9835202018401
732,1754526921.0195544,3.25,,0.0,0.0,0.0,0.0,1.0,131.56027793884277,0.0,26034176,101696,15456,2695,17.305027282613803,1.1066907882690429,-0.0005657645408064127,1.8233474016189575,0,0.0,0.0,0.0,,,56.666666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.87696950409503
733,1754526970.4961889,,4.6875,0.0,0.0,0.0,0.0,1.0,121.0006594657898,0.0,26062848,101808,15504,2697,8.714175321077843,0.26758562326431273,-7.89295881986618e-09,2.088752841949463,0,0.0,0.0,0.0,,,58.291666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.9053708199238
734,1754527031.3852353,4.25,,0.0,0.0,0.0,0.0,1.0,132.8126072883606,0.0,26099712,101952,15520,2701,12.240474541901033,0.8864910483360291,-3.340346738696098e-05,1.8740196704864502,0,0.0,0.0,0.0,,,56.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.33784024561135
735,1754527091.972041,,5.125,0.0,0.0,0.0,0.0,1.0,131.0482144355774,0.0,26136576,102096,15536,2705,5.594610815396899,0.15064705908298492,1.3317912817001343e-08,2.2348842144012453,0,0.0,0.0,0.0,,,59.166666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.02679856982274
736,1754527148.0875707,,5.1875,0.0,0.0,0.0,0.0,0.9999999999999999,123.4312891960144,0.0,26169344,102224,15568,2708,7.436755653072315,0.2680863916873932,1.280568540096283e-09,2.0879579067230223,0,0.0,0.0,0.0,,,58.041666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.02121276756606
737,1754527205.5700088,4.5,,0.0,0.0,0.0,0.0,1.0,135.37675142288208,0.0,26202112,102352,15600,2711,15.187808529654703,1.1147847652435303,-0.00011697635054588317,1.8144515037536622,0,0.0,0.0,0.0,,,55.958333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.27961779816235
738,1754527266.679602,2.5,,0.0,0.0,0.0,0.0,1.0,137.6431941986084,0.0,26238976,102496,15616,2715,15.93562868345432,0.9346376419067383,-0.00016923286020755767,1.8652650833129882,0,0.0,0.0,0.0,,,56.8125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.07872426753306
739,1754527333.186118,5.75,,0.0,0.0,0.0,0.0,1.0,130.71540594100952,0.0,26279936,102656,15616,2720,15.864370062712016,1.1951534032821656,3.919750452041626e-05,1.848692774772644,0,0.0,0.0,0.0,,,56.583333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.96723646647115
740,1754527393.4599586,4.25,,0.0,0.0,0.0,0.0,0.9999999999999999,154.72002029418945,0.0,26316800,102800,15632,2724,13.511668380633413,0.9862794280052185,-7.751379162073136e-05,1.8937592267990113,0,0.0,0.0,0.0,,,56.729166666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.77954412998963
741,1754527453.64802,,6.1875,0.0,0.0,0.0,0.0,0.9999999999999999,137.025785446167,0.0,26353664,102944,15648,2728,9.917436696980982,0.44868195056915283,1.3969838619232178e-09,1.9740513563156128,0,0.0,0.0,0.0,,,56.833333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.2537851971038
742,1754527521.7918365,6.25,,0.0,0.0,0.0,0.0,0.9999999999999998,151.1252999305725,0.0,26394624,103104,15648,2733,16.98604283328175,1.2295005083084107,-8.872272446751595e-05,1.8136086463928223,0,0.0,0.0,0.0,,,56.979166666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.55146233064323
743,1754527584.2958028,2.0,,0.0,0.0,0.0,0.0,1.0,141.94276332855225,0.0,26431488,103248,15664,2737,12.506155341900131,1.1908663988113404,8.025720017030835e-05,1.9558011054992677,0,0.0,0.0,0.0,,,58.375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.64162870934564
744,1754527651.272985,3.0,,0.0,0.0,0.0,0.0,1.0,136.3703966140747,0.0,26472448,103408,15664,2742,13.881541523161214,1.0486966848373414,-0.00020591681823134422,1.8192861795425415,0,0.0,0.0,0.0,,,56.458333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.79362423698257
745,1754527705.9819868,,4.6875,0.0,0.0,0.0,0.0,0.9999999999999999,118.29804182052612,0.0,26505216,103536,15696,2745,8.23662274465445,0.25218822360038756,1.4668330550193786e-09,2.0558860301971436,0,0.0,0.0,0.0,,,57.916666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.41412279541953
746,1754527755.0933068,2.5,,0.0,0.0,0.0,0.0,1.0,116.1069393157959,0.0,26533888,103648,15744,2747,11.704138940942174,0.8888787865638733,1.867758110165596e-05,1.9488666772842407,0,0.0,0.0,0.0,,,56.854166666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.97688993947
747,1754527824.2919533,6.25,,0.0,0.0,0.0,0.0,0.9999999999999999,125.5256175994873,0.0,26574848,103808,15744,2752,16.265541725850145,1.3070936441421508,-0.0002471704035997391,1.8456155776977539,0,0.0,0.0,0.0,,,56.6875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.941901587585
748,1754527892.3483832,3.5,,0.0,0.0,0.0,0.0,1.0000000000000002,122.29757308959961,0.0,26615808,103968,15744,2757,13.425547944198186,1.1690263509750367,-0.00016450281254947184,1.895510196685791,0,0.0,0.0,0.0,,,57.041666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.9696889208512
749,1754527954.3860247,4.5,,0.0,0.0,0.0,0.0,0.9999999999999998,146.7246651649475,0.0,26652672,104112,15760,2761,11.671113212073056,0.5902767300605773,-0.0002638612873852253,1.909386682510376,0,0.0,0.0,0.0,,,56.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.08897827245755
750,1754528022.168691,5.5,,0.0,0.0,0.0,0.0,1.0,142.92542934417725,0.0,26693632,104272,15760,2766,14.277878347435811,1.0512574672698975,-0.0002064255066215992,1.881404709815979,0,0.0,0.0,0.0,,,57.145833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.1634746919284
751,1754528077.0567756,5.5,,0.0,0.0,0.0,0.0,0.9999999999999999,133.74061584472656,0.0,26726400,104400,15792,2769,16.64564293882868,1.1437098503112793,-0.00014169469941407442,1.8642172813415527,0,0.0,0.0,0.0,,,57.145833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.0967878323152
752,1754528131.8029277,6.0,,0.0,0.0,0.0,0.0,0.9999999999999998,123.73112440109253,0.0,26759168,104528,15824,2772,16.57054750728664,1.0527523517608643,-0.00038833701983094216,1.830105996131897,0,0.0,0.0,0.0,,,56.9375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.10236143149757
753,1754528191.914881,4.0,,0.0,0.0,0.0,0.0,1.0,145.66926956176758,0.0,26796032,104672,15840,2776,16.60148345272398,1.0069465398788453,-0.00014049345627427102,1.8617131233215332,0,0.0,0.0,0.0,,,56.604166666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.7223760905672
754,1754528258.0147886,5.75,,0.0,0.0,0.0,0.0,1.0,144.66837644577026,0.0,26836992,104832,15840,2781,14.98115038267127,1.1277642011642457,-0.00016883709467947484,1.8788336992263794,0,0.0,0.0,0.0,,,57.1875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.79431658636673
755,1754528324.516681,5.25,,0.0,0.0,0.0,0.0,0.9999999999999998,141.43614768981934,0.0,26877952,104992,15840,2786,16.638152754014218,1.0516593694686889,-1.765117049217224e-05,1.8273042917251587,0,0.0,0.0,0.0,,,56.916666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.9732157258096
756,1754528384.808051,4.0,,0.0,0.0,0.0,0.0,0.9999999999999999,120.10308504104614,0.0,26914816,105136,15856,2790,12.422945080853935,0.8111660838127136,-0.0003175868187099695,1.931946325302124,0,0.0,0.0,0.0,,,57.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.68653527491205
757,1754528447.8062701,4.5,,0.0,0.0,0.0,0.0,0.9999999999999999,125.04667043685913,0.0,26951680,105280,15872,2794,13.626225585805361,0.8171901106834412,-0.0001773860305547714,1.9041931867599486,0,0.0,0.0,0.0,,,57.020833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.1205599185609
758,1754528508.135371,6.0,,0.0,0.0,0.0,0.0,0.9999999999999997,142.1794891357422,0.0,26988544,105424,15888,2798,15.59028226882574,1.2393749952316284,-7.89567013271153e-05,1.8477607488632202,0,0.0,0.0,0.0,,,56.8125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.4915717529182
759,1754528574.779905,5.5,,0.0,0.0,0.0,0.0,0.9999999999999999,141.45795106887817,0.0,27029504,105584,15888,2803,13.023132445506775,1.0113729953765869,-0.0005876520182937384,1.8940387964248657,0,0.0,0.0,0.0,,,57.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.3007637667798
760,1754528634.760392,7.5,,0.0,0.0,0.0,0.0,0.9999999999999998,130.6339979171753,0.0,27066368,105728,15904,2807,16.63851634430107,1.1729667901992797,-0.00019497773610055447,1.8554884195327759,0,0.0,0.0,0.0,,,56.6875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.4014799137258
761,1754528702.538542,2.75,,0.0,0.0,0.0,0.0,0.9999999999999999,140.93902111053467,0.0,27107328,105888,15904,2812,11.935910357031801,0.9546829700469971,8.672140538692474e-05,1.9298378705978394,0,0.0,0.0,0.0,,,57.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.15268458831196
762,1754528769.6827843,4.0,,0.0,0.0,0.0,0.0,1.0,150.89532136917114,0.0,27148288,106048,15904,2817,13.687432705533627,1.0547946214675903,-0.00034074140712618827,1.8509995698928834,0,0.0,0.0,0.0,,,57.1875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0583015867244
763,1754528823.2479055,,6.9375,0.0,0.0,0.0,0.0,1.0,158.1907033920288,0.0,27181056,106176,15936,2820,14.945744796996877,0.6440784573554993,-7.485505193471908e-09,1.9666510581970216,0,0.0,0.0,0.0,,,57.166666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.2621428831676
764,1754528883.6599905,3.75,,0.0,0.0,0.0,0.0,0.9999999999999999,112.13229894638062,0.0,27217920,106320,15952,2824,15.543811042264554,1.3244259834289551,-0.00014939606189727782,1.8427195072174072,0,0.0,0.0,0.0,,,56.770833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.016850405468
765,1754528951.5588088,4.75,,0.0,0.0,0.0,0.0,1.0,128.88805866241455,0.0,27258880,106480,15952,2829,12.75930724424343,1.0605625629425048,-0.00012671388685703278,1.840622639656067,0,0.0,0.0,0.0,,,56.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.6301289557932
766,1754529012.707609,7.25,,0.0,0.0,0.0,0.0,1.0000000000000002,136.91918849945068,0.0,27295744,106624,15968,2833,16.076086388490015,1.2250856161117554,-0.00011924243299290537,1.8598420858383178,0,0.0,0.0,0.0,,,57.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.9768829067103
767,1754529061.1204886,5.0,,0.0,0.0,0.0,0.0,0.9999999999999996,118.36271286010742,0.0,27324416,106736,16016,2835,16.845253460363644,1.150158953666687,-8.911057375371456e-05,1.8295839309692383,0,0.0,0.0,0.0,,,56.458333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.0574883174291
768,1754529121.8742533,2.0,,0.0,0.0,0.0,0.0,1.0,145.53346633911133,0.0,27361280,106880,16032,2839,12.868205899918635,0.8687217116355896,-9.211769793182611e-05,1.903925848007202,0,0.0,0.0,0.0,,,57.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.08988573399785
769,1754529175.7205267,,5.375,0.0,0.0,0.0,0.0,1.0,125.88835954666138,0.0,27394048,107008,16064,2842,7.5029257031451975,0.2865540266036987,7.264316082000732e-09,2.0669727325439453,0,0.0,0.0,0.0,,,58.0625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.32095125374036
770,1754529223.9204648,,3.1875,0.0,0.0,0.0,0.0,0.9999999999999998,122.92819023132324,0.0,27422720,107120,16112,2844,8.345789333601257,0.2934670329093933,-6.170012056827545e-09,2.084375333786011,0,0.0,0.0,0.0,,,58.583333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.8262961403259
771,1754529278.3984995,4.75,,0.0,0.0,0.0,0.0,1.0,138.0876898765564,0.0,27455488,107248,16144,2847,12.43517866438334,1.2592735767364502,-1.816200092434883e-05,1.8183902978897095,0,0.0,0.0,0.0,,,56.375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.94303994485864
772,1754529333.345537,,5.1875,0.0,0.0,0.0,0.0,1.0,132.01647996902466,0.0,27488256,107376,16176,2850,6.663299006956686,0.20176025629043579,2.654269337654114e-09,2.1085471153259276,0,0.0,0.0,0.0,,,58.583333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.784466647899
773,1754529381.61335,,4.0,0.0,0.0,0.0,0.0,0.9999999999999997,118.9934253692627,0.0,27516928,107488,16224,2852,8.401870403272818,0.33521239161491395,-4.610046744346619e-09,2.1202862739562987,0,0.0,0.0,0.0,,,58.729166666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.2539468450604
774,1754529442.901479,5.25,,0.0,0.0,0.0,0.0,1.0,130.3537130355835,0.0,27553792,107632,16240,2856,15.349530280819067,0.9227217316627503,-0.00016617653891444207,1.8673845767974853,0,0.0,0.0,0.0,,,56.645833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.1485241176955
775,1754529509.1009269,5.25,,0.0,0.0,0.0,0.0,0.9999999999999999,124.54502582550049,0.0,27594752,107792,16240,2861,16.623117283833487,1.1336483240127564,-2.7999747544527054e-05,1.857006549835205,0,0.0,0.0,0.0,,,57.520833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.40750419403605
776,1754529577.9230616,4.0,,0.0,0.0,0.0,0.0,1.0,127.13515758514404,0.0,27635712,107952,16240,2866,17.62428427832305,1.2730859041213989,-0.00024909256026148794,1.8084491968154908,0,0.0,0.0,0.0,,,56.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.57090285690293
777,1754529646.8535147,3.75,,0.0,0.0,0.0,0.0,1.0,131.13516569137573,0.0,27676672,108112,16240,2871,15.77949253304609,1.1710228443145752,-0.00013500694185495377,1.901282787322998,0,0.0,0.0,0.0,,,57.770833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.13870947117124
778,1754529702.7663124,,4.9375,0.0,0.0,0.0,0.0,0.9999999999999998,107.55047798156738,0.0,27709440,108240,16272,2874,8.12012082112217,0.3780683994293213,4.563480615615845e-09,1.91067476272583,0,0.0,0.0,0.0,,,56.4375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.2110110599019
779,1754529769.051198,6.25,,0.0,0.0,0.0,0.0,1.0,139.00892734527588,0.0,27750400,108400,16272,2879,17.15689065994464,1.1068306922912599,-0.00011930917389690876,1.8471914291381837,0,0.0,0.0,0.0,,,56.333333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.98839376983744
780,1754529829.0026405,6.75,,0.0,0.0,0.0,0.0,1.0,116.51332378387451,0.0,27787264,108544,16288,2883,15.347517738071897,1.1887099981307983,-0.00041380468755960467,1.7637600660324098,0,0.0,0.0,0.0,,,55.958333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.62245012097935
781,1754529891.4784195,2.5,,0.0,0.0,0.0,0.0,0.9999999999999997,122.11308479309082,0.0,27824128,108688,16304,2887,14.288587380715617,1.178861141204834,-0.00024817604571580887,1.8751918077468872,0,0.0,0.0,0.0,,,56.729166666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.77315522844015
782,1754529952.2591212,5.75,,0.0,0.0,0.0,0.0,1.0,120.04033327102661,0.0,27860992,108832,16320,2891,15.998583957067371,1.117768907546997,-0.00023347865790128707,1.816226601600647,0,0.0,0.0,0.0,,,56.541666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.95889366392083
783,1754530007.3370776,3.75,,0.0,0.0,0.0,0.0,0.9999999999999998,121.29355669021606,0.0,27893760,108960,16352,2894,13.973295057377408,1.0925555229187012,-0.00010875032749027013,1.8587291955947876,0,0.0,0.0,0.0,,,56.895833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.8653111541729
